time,x,y
2018-09-24 18:00:01.500000+00:00,0.549,5.457833333333333
2018-09-24 18:00:02+00:00,0.558,5.7396666666666665
2018-09-24 18:00:02.500000+00:00,0.567,6.0215
2018-09-24 18:00:03+00:00,0.576,6.303333333333334
2018-09-24 18:00:03.500000+00:00,0.585,6.585166666666667
2018-09-24 18:00:03.857899+00:00,0.594,6.867
2018-09-24 18:00:04+00:00,0.60125,7.35875
2018-09-24 18:00:04.500000+00:00,0.6085,7.8505
2018-09-24 18:00:05+00:00,0.61575,8.34225
2018-09-24 18:00:05.247899+00:00,0.623,8.834
2018-09-24 18:00:05.500000+00:00,0.6981666666666667,9.1415
2018-09-24 18:00:06+00:00,0.7733333333333333,9.449
2018-09-24 18:00:06.500000+00:00,0.8485,9.7565
2018-09-24 18:00:07+00:00,0.9236666666666666,10.064
2018-09-24 18:00:07.500000+00:00,0.9988333333333334,10.3715
2018-09-24 18:00:07.975899+00:00,1.074,10.679
2018-09-24 18:00:08+00:00,1.4095,10.68675
2018-09-24 18:00:08.500000+00:00,1.745,10.6945
2018-09-24 18:00:09+00:00,2.0805,10.70225
2018-09-24 18:00:09.452899+00:00,2.416,10.71
2018-09-24 18:00:09.500000+00:00,2.77175,10.69375
2018-09-24 18:00:10+00:00,3.1275,10.6775
2018-09-24 18:00:10.500000+00:00,3.48325,10.66125
2018-09-24 18:00:10.947899+00:00,3.839,10.645
2018-09-24 18:00:11+00:00,4.1815,10.65175
2018-09-24 18:00:11.500000+00:00,4.524,10.6585
